0,0,1,545,1,9646,2080
0,0,1,645,1,7677,2080
0,1,1,295,1,6842,2080
1,0,1,90,0,4995,622
0,1,1,700,1,9555,1559
0,1,1,165,0,4077,1743
1,1,0,175,0,7229,1743
0,1,0,600,1,12192,2080
0,0,0,165,0,5911,1743
0,0,0,615,1,8372,2080
1,0,1,85,0,4995,622
0,0,0,555,1,14323,2080
1,1,1,1375,2,13014,2080
0,0,0,1730,2,13591,2080
1,1,1,2245,2,18799,2080
0,1,1,170,0,3943,1743
0,0,1,90,0,1965,622
1,0,0,90,0,4995,622
0,1,0,1540,1,14641,1559
0,0,0,155,0,4460,1559
0,1,0,375,1,10191,2080
1,1,1,1050,1,13843,2080
0,0,0,345,1,6349,2080
0,0,0,155,0,4409,1559
1,0,0,1530,1,17024,2080
0,1,1,835,1,13727,2080
0,0,0,175,0,8855,1732
0,0,1,615,1,12524,2080
1,0,0,520,1,13555,1732
1,0,1,330,1,10844,1559
0,1,0,720,1,13587,2080
0,0,0,135,0,3543,1355
0,0,1,135,0,4842,1355
0,0,1,170,0,3943,1743
1,1,0,550,1,10577,2080
0,0,0,625,1,6979,2080
0,0,0,140,0,11982,1355
0,0,1,270,1,5264,2080
0,1,1,190,0,8001,2080
0,1,0,1410,2,10651,2080
1,0,0,1640,1,10844,1559
0,0,0,755,1,6601,2080
0,0,0,1455,1,6587,2080
0,0,0,80,0,3173,622
0,0,0,165,0,5228,1743
1,0,1,180,0,5769,1743
1,0,1,660,1,14714,2080
1,0,1,810,2,13014,2080
0,0,0,170,0,3359,1743
0,1,0,175,0,6722,1732
0,0,0,165,0,4462,1559
0,1,1,675,1,6171,2080
0,0,1,875,2,12303,1559
0,0,0,835,1,7695,2080
0,0,0,845,1,5684,2080
0,0,0,905,1,8366,1559
0,0,0,135,0,19630,1355
1,0,0,900,1,13502,1732
1,0,0,775,1,14781,1559
0,0,1,540,1,6513,2080
0,1,1,735,1,9929,2080
0,0,0,460,2,18275,2080
0,0,1,1640,1,4487,2080
0,0,0,85,0,2754,622
0,0,1,80,0,2575,622
0,0,0,330,1,8224,1559
0,1,0,705,1,8991,2080
0,0,1,195,0,5000,2080
1,0,0,1495,1,8529,1559
0,1,1,1640,1,14042,2080
1,0,0,175,0,4030,1743
1,0,0,1025,1,10844,1559
0,0,0,160,0,4804,1559
0,0,0,480,1,7308,2080
0,1,0,180,0,4823,1743
1,0,0,1655,1,10262,2080
1,0,0,450,1,12898,2080
0,0,0,1375,2,12778,1732
0,1,1,515,1,14871,2080
0,0,0,1795,2,8708,2080
1,0,0,1335,1,10844,1559
0,0,1,80,0,4129,622
0,1,0,160,0,4804,1559
1,0,1,180,0,7229,1743
1,0,1,730,1,7832,1732
0,0,0,155,0,3859,1355
0,0,1,705,1,9001,2080
0,0,0,155,0,4878,1743
0,0,1,90,0,2754,622
0,0,1,160,0,4668,1743
0,1,0,155,0,5216,1559
1,0,1,1375,2,10368,2080
0,1,1,880,2,8146,2080
1,0,0,925,1,12242,2080
1,0,1,435,1,9134,1732
0,0,0,1210,2,10939,2080
0,0,0,1245,2,11753,2080
0,0,0,150,0,4174,1559
1,0,0,1430,1,10844,1559
1,0,0,1620,1,14714,2080
1,0,1,330,1,9899,1559
0,1,0,710,1,14871,2080
0,0,0,135,0,7295,1355
0,0,0,1470,2,13465,2080
0,0,0,140,0,3543,1355
0,0,0,390,1,7198,2080
1,1,1,1225,1,10262,2080
0,0,0,155,0,4148,1559
1,0,0,175,0,8016,1743
1,1,0,335,1,10262,2080
0,1,0,150,0,3841,1559
1,0,0,885,1,11507,1732
1,0,1,740,1,14781,1559
1,0,0,1530,1,16079,2080
1,0,0,335,1,12898,2080
0,0,1,705,1,15353,2080
0,1,0,175,0,7303,1732
0,1,0,340,1,6197,1559
0,1,0,245,1,8996,1559
0,0,0,480,1,6528,2080
0,0,0,165,0,4239,1743
0,0,0,160,0,4148,1559
0,0,0,175,0,3971,1743
0,0,1,955,1,5192,1559
1,0,0,1390,2,9483,2080
1,0,0,440,2,18804,2080
0,0,1,170,0,5201,2080
1,0,0,450,1,16079,2080
1,1,0,180,0,7229,1743
0,0,0,465,1,6795,2080
1,0,0,1520,1,10953,1559
0,0,0,625,2,15965,2080
0,0,0,1820,2,9968,2080
0,0,0,155,0,4804,1559
1,0,0,540,1,16079,2080
1,0,0,910,2,11507,2080
0,1,0,1700,2,11542,1559
1,0,0,180,0,7229,1743
1,1,1,165,0,4544,1743
0,0,1,295,1,6496,2080
0,1,0,160,0,4804,1559
0,0,0,1330,1,13439,1732
1,0,0,610,1,6540,2080
0,1,1,170,0,4591,1743
0,0,0,260,1,4437,1732
0,0,0,660,1,6151,2080
1,0,0,180,0,7754,1743
1,0,0,1355,1,10262,2080
1,1,0,185,0,8016,1743
0,1,1,160,0,4781,1559
0,0,0,170,0,4668,1743
0,0,0,1265,1,14594,1732
1,1,0,710,1,14231,1559
0,0,1,1535,1,8425,2080
0,0,1,925,1,9646,2080
0,1,0,145,0,7295,1355
0,0,1,220,1,5162,1559
0,1,0,175,0,6860,1732
0,0,1,190,0,6216,2080
0,0,1,710,1,5192,1559
0,0,0,170,0,4823,1743
0,0,0,170,0,3919,1743
0,0,0,90,0,2754,622
0,0,1,690,1,9315,2080
0,0,0,530,1,11667,2080
1,0,1,1215,1,6224,1559
0,1,0,1210,2,13349,1559
1,0,0,965,1,11087,1732
0,0,0,755,1,15603,2080
1,0,0,1025,2,15129,2080
0,0,0,180,0,4823,1743
0,0,1,930,1,8452,1559
0,0,1,690,1,12524,2080
0,0,0,140,0,3384,1355
1,1,0,1425,1,10262,2080
0,0,0,90,0,1965,622
0,1,0,155,0,4804,1559
1,0,0,1485,1,16079,2080
1,1,0,1295,2,13292,2080
0,0,1,330,1,6751,2080
0,0,1,735,1,8669,2080
0,1,0,485,1,14871,2080
1,0,0,300,1,12898,2080
0,0,0,170,0,3919,1743
0,0,0,385,1,36983,2080
0,0,0,140,0,3597,1355
0,1,0,165,0,10741,1732
0,0,0,765,2,11432,1559
1,0,0,950,1,11087,1732
1,0,0,1620,2,13292,2080
0,1,1,1585,3,10493,2080
0,1,1,175,0,7631,1732
0,0,1,1490,2,13381,2080
1,0,0,520,1,13731,1559
0,0,1,1545,2,11911,2080
0,0,1,170,0,4591,1743
0,0,0,375,1,14848,2080
0,0,1,630,1,8266,2080
0,1,0,1560,2,12392,2080
1,0,0,1025,1,13044,1559
1,0,1,1280,1,12898,2080
1,0,0,335,1,12242,2080
0,1,0,170,0,3943,1743
0,1,0,1550,1,11105,1559
1,1,0,730,1,14388,1559
1,1,0,1025,2,13014,2080
0,0,0,510,1,15411,2080
1,1,0,1385,1,16289,2080
0,0,1,560,1,6442,2080
1,1,1,475,1,10844,1559
1,1,0,90,0,5678,622
0,0,1,170,0,6906,1743
0,0,0,135,0,3543,1355
1,0,0,600,1,14714,2080
0,1,0,155,0,11793,1732
0,0,0,465,1,14323,2080
0,0,0,175,0,3971,1743
0,0,0,1580,1,8452,1559
0,0,1,160,0,5403,1743
0,0,0,660,1,13727,2080
0,0,0,1165,2,12639,1559
1,0,0,175,0,5198,1743
0,1,0,165,0,4878,1743
1,1,0,1395,1,12373,2080
0,1,1,540,1,8552,2080
0,1,0,190,0,6741,2080
0,0,0,385,1,6481,2080
0,0,0,520,1,7354,2080
0,1,0,170,0,5228,1743
1,1,1,740,1,10844,1559
0,1,1,320,1,6347,2080
0,0,1,240,1,5013,1732
1,1,0,585,1,9663,1559
0,1,0,175,0,4823,1743
0,0,0,1580,2,13381,2080
0,1,0,135,0,3543,1355
1,0,0,585,1,9663,1559
1,0,0,1495,1,7064,1559
1,1,1,715,1,10262,2080
0,1,0,500,2,13013,2080
1,0,0,1045,2,15339,2080
0,0,0,170,0,4937,1743
0,0,1,425,1,6818,2080
0,1,0,1275,2,10441,2080
1,0,0,300,1,5177,2080
0,0,0,145,0,3858,1355
0,1,0,315,1,6534,1559
0,1,0,910,1,6795,2080
0,0,1,705,1,9736,2080
1,0,0,180,0,7229,1743
0,0,0,295,1,4957,2080
0,1,1,165,0,7648,1732
0,1,0,150,0,3873,1559
1,1,0,585,1,14388,1559
0,0,0,160,0,5618,1559
0,1,0,390,1,7408,2080
0,1,0,330,1,13774,2080
0,0,1,160,0,4668,1743
1,0,0,2045,2,13082,2080
0,0,1,925,1,8669,2080
0,0,0,570,1,6316,2080
1,0,0,365,1,12583,2080
0,1,0,160,0,7923,1732
0,1,1,350,1,7378,2080
0,0,0,165,0,4878,1743
1,1,0,1640,1,10844,1559
1,0,1,180,0,7229,1743
0,0,1,315,1,6297,2080
1,0,0,960,1,8529,1559
0,1,0,420,1,13727,2080
0,0,1,520,1,6643,1559
0,0,0,540,1,10197,2080
0,1,0,140,0,4911,1559
0,0,1,140,0,6482,1355
1,0,1,380,1,26890,1732
0,1,0,265,1,3717,1559
0,1,0,140,0,3597,1355
0,0,0,665,2,10846,1732
0,0,1,1015,1,14069,1732
1,0,0,825,1,5177,2080
0,0,1,1545,2,14641,2080
0,0,1,835,1,6442,2080
0,0,0,315,1,5704,2080
1,0,0,1155,1,9663,1559
1,0,0,450,1,14714,2080
1,0,0,540,1,5406,2080
0,0,0,1440,1,8610,1559
1,0,0,1090,2,14237,2080
0,1,1,175,0,4823,1743
0,0,0,90,0,2227,622
1,1,1,1280,1,12373,2080
0,0,0,375,1,8372,2080
1,1,0,870,1,17024,2080
0,0,0,80,0,3100,622
1,1,1,775,1,14053,2080
0,0,1,145,0,3540,1355
0,0,0,1350,1,9345,1559
1,1,1,1375,2,10368,2080
1,0,1,325,1,26890,1732
0,1,1,85,0,5755,622
1,0,1,435,1,7832,1732
1,0,1,740,1,14388,1559
0,0,0,1210,2,8839,2080
0,1,0,1275,2,22096,2080
0,0,1,135,0,3687,1355
0,0,1,630,1,9627,2080
0,0,0,845,1,13542,2080
0,1,1,170,0,4423,1743
0,1,1,985,2,8899,2080
0,1,1,315,1,5583,2080
0,0,0,830,1,6752,2080
0,0,1,135,0,3543,1355
1,0,1,435,1,7832,1732
0,0,1,1625,2,10991,1559
1,0,0,1655,1,12898,2080
1,0,0,300,1,12898,2080
0,0,0,170,0,3398,1743
0,0,1,170,0,5201,2080
0,0,0,920,2,13873,1559
0,1,0,320,1,7384,2080
1,0,0,610,1,10262,2080
1,1,1,1655,1,10031,1559
1,0,0,575,1,12384,1559
1,0,0,1690,1,7757,1559
1,0,0,840,1,17261,1732
0,0,0,155,0,7298,1355
1,1,0,175,0,7229,1743
0,0,1,155,0,4174,1559
0,1,0,280,1,5699,1559
0,0,0,150,0,4880,1559
0,0,1,675,1,15284,2080
1,1,1,475,1,13759,1559
0,1,0,530,1,16092,1559
0,1,1,85,0,4392,622
1,0,0,940,1,10262,2080
0,0,1,155,0,3841,1559
0,1,1,175,0,5048,1743
0,0,1,805,1,11096,1559
0,0,1,275,1,5073,2080
1,1,0,1110,1,19828,2080
0,0,1,135,0,3739,1355
0,1,1,2295,2,10598,2080
1,1,0,185,0,7229,1743
0,0,0,1550,1,8610,1559
0,0,0,190,0,6216,2080
0,1,0,170,0,6961,1743
1,0,0,690,1,10703,1559
1,0,0,395,1,14151,1559
1,0,1,1655,1,8586,1559
0,0,0,155,0,4488,1559
0,1,0,450,1,7408,2080
1,0,0,195,0,5443,2080
1,0,0,575,1,10539,1559
0,1,0,750,1,7723,2080
0,0,1,680,1,15411,2080
1,0,1,180,0,7229,1743
0,0,0,155,0,4804,1559
1,1,1,90,0,4050,622
1,1,0,1570,1,14151,1559
0,1,0,295,1,4957,2080
0,1,0,165,0,7591,1732
1,1,0,520,1,11134,1559
0,0,1,425,1,6600,2080
0,1,0,165,0,4966,1732
0,1,1,1490,2,15481,2080
0,0,0,140,0,5515,1559
1,1,1,660,1,14714,2080
0,1,0,540,1,4959,2080
1,1,0,175,0,7229,1743
0,0,0,185,0,6094,2080
0,0,0,155,0,4409,1559
0,1,1,780,1,9794,2080
1,0,1,85,0,5678,622
0,1,1,455,1,6442,2080
0,1,1,160,0,4878,1743
1,1,0,775,1,12446,1559
1,0,1,1760,2,16704,2080
1,0,1,300,1,9134,1732
1,0,0,520,1,8586,1559
1,1,1,180,0,7229,1743
1,1,1,180,0,6144,1743
0,1,0,165,0,6961,1743
1,0,0,730,1,10844,1559
0,0,0,140,0,3597,1355
0,0,0,475,1,7139,1732
0,0,0,1775,2,25139,622
1,1,0,1615,2,10368,2080
0,1,0,765,1,5117,2080
0,1,0,455,1,9211,2080
0,0,0,150,0,4174,1559
0,0,1,705,1,10786,2080
1,0,1,1420,1,9134,1732
1,1,0,830,2,13376,2080
0,0,0,770,1,6955,1732
1,0,1,590,1,10844,1559
0,0,0,150,0,3807,1559
1,0,0,1315,1,9663,1559
1,0,1,1570,1,12373,2080
0,0,0,175,0,4991,1743
0,0,1,1215,1,6745,2080
1,1,0,1210,1,10262,2080
1,0,0,655,1,6540,2080
0,1,0,150,0,3873,1559
1,0,0,1270,1,15554,2080
0,0,0,155,0,4804,1559
1,0,1,1240,1,7438,2080
0,0,1,170,0,6181,1743
0,0,0,390,1,9424,2080
0,0,0,1800,2,12725,1732
0,0,1,790,1,6046,1732
0,1,0,175,0,3971,1743
1,0,0,1080,1,12692,1559
0,0,0,480,1,7451,2080
1,0,0,525,1,13817,1732
1,0,0,750,1,10703,1559
1,0,0,800,1,13817,1732
1,0,0,370,1,27210,1732
1,1,0,450,1,13941,1559
0,0,0,1155,1,10246,1732
0,0,0,155,0,4804,1559
0,0,0,720,1,6810,1559
1,0,1,180,0,5198,1743
0,0,0,170,0,5613,1743
0,1,0,85,0,4784,622
1,0,0,1385,1,5406,2080
0,1,0,170,0,5228,1743
1,0,0,1325,1,12898,2080
0,1,0,135,0,4667,1355
1,0,0,345,1,14781,1559
0,1,0,170,0,5403,1743
1,0,0,570,1,9899,1559
1,0,0,535,2,13029,2080
0,1,0,1065,1,9187,1559
0,0,0,170,0,4823,1743
0,0,0,1305,2,8665,2080
0,0,1,755,1,14871,2080
0,0,1,90,0,4049,622
0,0,0,135,0,4667,1355
0,0,0,235,1,4226,1559
0,1,1,165,0,7591,1732
1,0,1,450,1,19225,1732
1,0,0,1040,1,12898,2080
0,1,0,90,0,2754,622
0,0,0,90,0,1965,622
0,1,0,1830,2,12835,1559
1,0,1,300,1,52229,1732
0,0,1,675,1,14533,2080
0,0,0,170,0,4668,1743
1,0,0,1145,1,11822,2080
1,0,0,395,1,6017,2080
1,1,0,450,1,14714,2080
0,1,1,135,0,3597,1355
0,0,0,165,0,3383,1743
0,1,0,765,2,11642,1559
0,1,0,170,0,5403,1743
0,1,0,1595,2,14221,2080
1,1,0,775,1,8586,1559
0,0,0,90,0,4049,622
1,0,0,520,1,10262,2080
0,0,1,840,1,7888,2080
0,0,0,1410,2,8236,2080
0,0,0,1795,2,12961,2080
1,0,1,1330,1,8586,1559
0,1,1,290,1,5279,1559
0,0,0,165,0,3419,1743
1,1,1,810,2,13292,2080
1,0,0,800,1,13067,1559
0,0,0,140,0,3597,1355
1,1,1,715,1,15554,2080
0,0,0,310,1,6027,2080
1,0,1,705,1,14781,1559
1,1,0,830,2,13376,2080
0,0,0,180,0,3943,1743
0,0,1,370,1,5842,2080
0,0,1,140,0,4326,1355
0,1,1,645,1,8937,2080
0,0,0,135,0,3670,1355
0,0,0,175,0,4823,1743
1,0,0,90,0,2071,622
0,0,0,455,1,6093,2080
0,1,0,1595,1,11682,1559
0,1,1,285,1,7774,1732
1,1,0,1285,1,13067,1559
0,0,1,515,1,7514,2080
0,0,0,510,1,6838,2080
0,0,0,135,0,3858,1355
0,1,0,760,1,6795,2080
1,0,0,505,2,16263,2080
0,0,0,1540,1,8576,1559
0,0,0,165,0,5228,1743
1,0,1,1760,2,16704,2080
0,1,0,160,0,8872,1559
0,0,0,170,0,3898,1743
0,0,0,140,0,3332,1355
1,0,0,435,1,5608,1559
1,0,1,1215,1,13941,1559
0,0,1,705,1,9100,2080
0,1,0,155,0,4878,1743
0,1,1,810,1,6416,2080
0,1,1,90,0,2017,622
1,0,0,1475,2,10976,2080
1,1,0,1235,1,10031,1559
0,0,1,170,0,4462,1559
0,0,1,275,1,5073,2080
0,0,1,140,0,4326,1355
0,0,1,705,1,10161,2080
0,0,0,90,0,3175,622
0,1,0,770,1,12312,1559
1,0,0,1470,2,12604,2080
0,1,1,690,1,10877,2080
0,1,1,240,1,4226,1559
1,1,1,660,1,5406,2080
0,0,1,325,1,8618,2080
0,0,0,155,0,4174,1559
0,1,0,310,1,10651,2080
1,0,0,610,1,5963,2080
1,0,0,1615,2,10368,2080
0,0,0,435,1,7681,622
0,0,0,490,1,7485,2080
1,0,0,175,0,4544,1743
0,0,0,315,1,4649,1559
0,1,0,140,0,11982,1355
1,0,1,85,0,4995,622
0,0,1,290,1,5069,1559
0,1,0,140,0,3873,1559
0,1,0,140,0,3873,1559
0,0,0,795,1,8907,2080
1,1,0,1150,1,10844,1559
1,0,0,1360,1,10844,1559
1,0,0,890,1,9663,1559
1,1,0,910,2,13292,2080
1,0,1,425,2,14441,2080
1,1,1,85,0,4050,622
0,1,0,175,0,6144,1732
0,0,1,480,1,14871,2080
0,0,0,165,0,4483,1743
0,0,0,895,1,6979,2080
1,0,0,90,0,8040,622
0,1,0,975,1,7048,2080
0,0,0,170,0,3573,1743
0,0,0,300,1,5054,2080
0,1,0,1335,1,8582,2080
0,1,1,330,1,8759,2080
0,1,1,515,1,6442,2080
0,1,1,925,1,8879,2080
1,1,0,1260,1,10031,1559
1,0,1,810,2,10368,2080
0,0,0,170,0,3943,1743
0,1,1,405,1,14871,2080
1,0,1,90,0,4995,622
0,0,0,520,1,10791,2080
0,0,1,90,0,2753,622
0,0,0,170,0,4423,1743
0,0,0,155,0,4409,1559
0,0,0,965,1,6117,1559
1,0,0,1430,2,15129,2080
0,0,0,1625,1,9345,1559
0,0,1,975,1,8085,1559
1,0,0,925,1,15554,2080
0,0,0,170,0,3573,1743
0,1,0,515,1,17073,2080
0,1,0,830,1,6795,2080
0,0,1,160,0,5403,1732
0,0,1,145,0,3540,1355
0,0,0,190,0,6216,2080
1,0,0,175,0,3359,1743
1,0,0,1720,1,10844,1559
0,1,0,170,0,6961,1743
0,0,0,155,0,4107,1559
0,0,0,580,1,13069,2080
1,0,0,1000,2,13357,2080
0,1,0,380,1,6938,2080
1,0,0,1620,2,13292,2080
0,0,1,875,2,26743,1732
0,0,1,730,1,13568,2080
0,0,0,455,1,15353,2080
0,0,0,140,0,3597,1355
1,1,0,1150,1,10031,1559
0,0,0,1200,2,14687,1559
1,0,0,180,0,7229,1743
0,0,0,310,1,10188,2080
0,1,1,160,0,7398,1732
1,1,0,1775,2,16704,2080
0,0,0,295,1,8153,1732
1,0,1,180,0,7229,1743
0,0,0,750,1,6943,2080
0,1,1,755,1,8937,2080
0,1,1,1580,2,9400,2080
0,1,1,795,1,13152,1559
0,1,0,170,0,3419,1743
0,0,0,765,1,7927,1559
0,0,1,980,2,9796,1732
0,1,0,160,0,8028,1732
0,0,0,495,2,10759,2080
0,0,1,720,1,10197,2080
0,1,0,170,0,5228,1743
0,1,0,660,1,9275,2080
0,1,0,140,0,5277,1355
1,1,0,830,2,13848,2080
0,0,0,490,1,6412,2080
1,1,0,730,1,13941,1559
0,0,1,160,0,4668,1743
0,0,1,165,0,3419,1743
0,1,0,170,0,3943,1743
0,0,0,1440,1,6528,1559
1,0,0,180,0,7229,1743
0,0,0,755,1,13542,2080
1,0,0,1550,1,8529,1559
1,0,0,175,0,8016,1743
1,0,0,1025,2,13029,2080
1,0,1,1760,2,15129,2080
1,1,0,535,2,10368,2080
0,1,0,185,0,8666,2080
1,1,0,540,1,15554,2080
1,0,1,625,1,26890,1732
1,0,0,1005,1,13067,1559
1,0,1,165,0,4544,1743
0,0,0,1580,1,8452,1559
0,0,1,795,1,7268,2080
0,0,1,630,1,9627,2080
0,0,0,455,1,9103,2080
0,0,1,660,1,11142,2080
0,1,1,170,0,4148,1559
1,1,0,1545,1,10844,1559
0,0,0,385,1,9646,2080
0,0,0,85,0,12475,622
1,1,0,1210,1,15554,2080
1,0,1,715,1,10262,2080
0,0,0,170,0,6961,1743
1,1,0,300,1,10262,2080
1,0,0,1620,1,10262,2080
0,0,1,170,0,3943,1743
0,0,0,75,0,3625,622
0,0,0,615,1,13378,2080
1,1,0,1490,2,13882,2080
0,0,1,170,0,3943,1743
0,0,0,1200,2,14687,1559
0,0,1,330,1,6451,2080
0,1,0,165,0,4878,1743
0,0,0,415,1,8542,2080
0,0,0,165,0,4804,1559
0,0,0,315,1,6711,1559
0,1,0,375,1,16108,2080
0,0,1,170,0,3943,1743
0,0,0,1165,2,15422,1559
0,1,0,175,0,5694,1732
1,0,1,685,1,12681,1559
1,0,0,845,1,8586,1559
0,1,1,165,0,6144,1732
0,1,1,195,0,6015,2080
0,0,1,860,1,7155,2080
1,0,0,750,1,12692,1559
0,1,0,320,1,8277,2080
